"","ABI","Curso","Turno","Materia","Conceito","CPFEncrypted","Posmateria","StatusFinal","TempoPermanencia"
"826","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","501",1,"FORMATURA",11
"827","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","501",4,"FORMATURA",11
"828","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","501",11,"FORMATURA",11
"829","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","501",8,"FORMATURA",11
"830","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MS","501",11,"FORMATURA",11
"831","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MS","501",2,"FORMATURA",11
"832","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MM","501",9,"FORMATURA",11
"833","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","501",9,"FORMATURA",11
"834","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MS","501",7,"FORMATURA",11
"835","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","597",6,"FORMATURA",12
"836","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","597",10,"FORMATURA",12
"837","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","597",5,"FORMATURA",12
"838","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","597",4,"FORMATURA",12
"839","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","597",8,"FORMATURA",12
"840","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MM","597",10,"FORMATURA",12
"841","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","597",1,"FORMATURA",12
